Date and Time,Humidity,Temperature,CO2,CO,PM2.5 Density
2024-07-10 22:48:11,78,31.8000,989.1968,1.3184,55.1997
2024-07-10 22:48:31,78,31.8000,997.9434,1.3348,66.9240
2024-07-10 22:48:51,77,31.8000,1003.4305,1.3449,59.3032
2024-07-10 22:49:11,77,31.8000,1008.7257,1.3545,82.9472
2024-07-10 22:49:31,77,31.8000,1014.9891,1.3660,71.6137
2024-07-10 22:49:51,77,31.8000,1008.6810,1.3544,69.8550
2024-07-10 22:50:11,77,31.8000,1008.3762,1.3539,54.2226
2024-07-10 22:50:31,77,31.8000,1009.0297,1.3551,78.0621
2024-07-10 22:50:51,77,31.8000,1005.6281,1.3489,52.4640
2024-07-10 22:51:11,77,31.8000,994.8353,1.3293,53.0502
2024-07-10 22:51:31,77,31.8000,996.3597,1.3320,19.6359
2024-07-10 22:51:51,77,31.8000,988.2575,1.3169,56.3721
2024-07-10 22:52:11,77,31.8000,981.2188,1.3039,65.5561
2024-07-10 22:52:31,77,31.8000,971.5083,1.2864,78.4529
2024-07-10 22:52:51,77,31.8000,964.0447,1.2728,69.2688
2024-07-10 22:53:11,77,31.8000,963.7409,1.2722,298.8698
2024-07-10 22:53:31,77,31.8000,957.8638,1.2617,71.2229
2024-07-10 22:53:51,77,31.8000,943.1134,1.2351,51.0962
2024-07-10 22:54:11,77,31.8000,937.8241,1.2257,63.6021
2024-07-10 22:54:31,77,31.8000,936.3884,1.2231,71.0275
2024-07-10 22:54:51,77,31.8000,928.7468,1.2095,80.9931
2024-07-10 22:55:11,77,31.8000,918.3921,1.1907,58.3261
2024-07-10 22:55:31,77,31.4000,908.5360,1.1732,50.5099
2024-07-10 22:55:51,77,31.3000,912.0494,1.1795,58.7169
2024-07-10 22:56:11,77,31.3000,907.9789,1.1722,66.9240
2024-07-10 22:56:31,77,31.3000,897.1908,1.1532,25.8889
2024-07-10 22:56:51,77,31.3000,900.3721,1.1588,68.4872
2024-07-10 22:57:11,77,31.3000,901.4832,1.1608,78.0621
2024-07-10 22:57:31,77,31.3000,897.3234,1.1535,99.7520
2024-07-10 22:57:51,77,31.3000,895.9124,1.1510,65.9469
2024-07-10 22:58:11,77,31.3000,890.4896,1.1415,81.1885
2024-07-10 22:58:31,77,31.3000,885.7584,1.1332,63.7975
2024-07-10 22:58:51,77,31.3000,886.5815,1.1347,73.9585
2024-07-10 22:59:11,77,31.3000,875.6820,1.1155,69.2688
2024-07-10 22:59:31,77,31.3000,872.8944,1.1106,59.4986
2024-07-10 22:59:51,77,31.3000,871.0582,1.1075,65.5561
2024-07-10 23:00:11,77,31.3000,864.0013,1.0950,64.7745
2024-07-10 23:00:31,77,31.3000,859.6483,1.0874,64.3837
2024-07-10 23:00:51,77,31.3000,855.9567,1.0811,67.3148
2024-07-10 23:01:11,77,31.3000,853.2078,1.0763,72.7861
2024-07-10 23:01:31,77,31.3000,855.3319,1.0799,59.3032
2024-07-10 23:01:51,77,31.3000,848.8623,1.0688,46.7972
2024-07-10 23:02:11,77,31.3000,847.2244,1.0660,73.7631
2024-07-10 23:02:31,77,31.3000,845.9309,1.0638,40.7397
2024-07-10 23:02:51,77,31.3000,846.2053,1.0642,75.5218
2024-07-10 23:03:11,77,31.3000,847.7764,1.0669,42.8891
2024-07-10 23:03:31,77,31.3000,846.9701,1.0655,67.5102
2024-07-10 23:03:51,77,31.3000,844.3696,1.0611,71.8091
2024-07-10 23:04:11,77,31.3000,845.6675,1.0633,56.5675
2024-07-10 23:04:31,77,31.3000,842.2337,1.0574,64.7745
2024-07-10 23:04:51,77,31.3000,846.6633,1.0652,65.5561
2024-07-10 23:05:11,77,31.3000,845.9237,1.0639,69.4642
2024-07-10 23:05:31,77,31.3000,846.4658,1.0648,68.8780
2024-07-10 23:05:51,77,31.3000,852.0523,1.0745,74.9356
2024-07-10 23:06:11,77,31.3000,850.6898,1.0721,70.0504
2024-07-10 23:06:31,77,31.3000,845.3304,1.0630,77.0850
2024-07-10 23:06:51,77,31.3000,844.2684,1.0612,67.5102
2024-07-10 23:07:11,77,31.3000,845.8180,1.0638,64.9699
2024-07-10 23:07:31,77,31.3000,844.5200,1.0616,71.8091
2024-07-10 23:07:51,77,31.3000,842.2316,1.0577,72.1999
2024-07-10 23:08:11,77,31.3000,836.9987,1.0485,58.9124
2024-07-10 23:08:31,77,31.3000,836.2666,1.0473,53.8318
2024-07-10 23:08:51,77,31.3000,829.0075,1.0349,73.1769
2024-07-10 23:09:11,76,31.3000,825.7656,1.0292,84.9012
2024-07-10 23:09:31,76,31.8000,826.0363,1.0297,63.4067
2024-07-10 23:09:51,76,31.8000,828.7951,1.0344,64.1883
2024-07-10 23:10:11,76,31.8000,823.4543,1.0253,69.8550
2024-07-10 23:10:31,76,31.8000,816.2526,1.0131,54.0272
2024-07-10 23:10:51,76,31.8000,812.9808,1.0075,61.6480
2024-07-10 23:11:11,76,31.8000,812.2335,1.0063,66.9240
2024-07-10 23:11:31,76,31.8000,814.3947,1.0100,65.5561
2024-07-10 23:11:51,76,31.8000,822.6065,1.0241,71.8091
2024-07-10 23:12:11,76,31.8000,835.7927,1.0470,67.9010
2024-07-10 23:12:31,76,31.8000,840.1456,1.0546,55.1997
2024-07-10 23:12:51,76,31.8000,842.9042,1.0594,73.1769
2024-07-10 23:13:11,76,31.8000,846.0356,1.0648,54.4180
2024-07-10 23:13:31,76,31.8000,853.5153,1.0776,64.5791
2024-07-10 23:13:51,76,31.8000,861.5038,1.0911,52.4640
2024-07-10 23:14:11,76,31.8000,867.1282,1.1007,55.1997
2024-07-10 23:14:31,76,31.8000,873.5978,1.1118,72.5907
2024-07-10 23:14:51,76,31.8000,872.5096,1.1099,62.8205
2024-07-10 23:15:11,76,31.8000,876.9702,1.1177,96.8210
2024-07-10 23:15:31,76,31.8000,876.9702,1.1177,74.1540
2024-07-10 23:15:51,76,31.8000,887.3880,1.1364,71.8091
2024-07-10 23:16:11,76,31.8000,889.3771,1.1399,71.4183
2024-07-10 23:16:31,76,31.8000,896.0459,1.1516,12.7967
2024-07-10 23:16:51,76,31.8000,914.1525,1.1843,59.1078
2024-07-10 23:17:11,76,31.8000,921.3270,1.1969,19.4405
2024-07-10 23:17:31,76,31.8000,931.8125,1.2154,71.6137
2024-07-10 23:17:51,76,31.8000,941.5653,1.2327,74.9356
2024-07-10 23:18:11,76,31.8000,951.3182,1.2500,56.1767
2024-07-10 23:18:31,76,31.8000,957.2578,1.2606,56.3721
2024-07-10 23:18:51,76,31.8000,964.5903,1.2739,47.7743
2024-07-10 23:19:11,76,31.8000,968.4701,1.2811,59.3032
2024-07-10 23:19:31,76,31.8000,972.5981,1.2885,74.3494
2024-07-10 23:19:51,76,31.8000,975.5466,1.2938,72.0045
2024-07-10 23:20:11,76,31.8000,967.2272,1.2785,65.1653
2024-07-10 23:20:31,76,31.8000,971.0671,1.2853,65.5561
2024-07-10 23:20:51,76,31.8000,971.3698,1.2859,67.5102
2024-07-10 23:21:11,76,31.8000,969.8615,1.2832,62.6251
2024-07-10 23:21:31,76,31.8000,967.1657,1.2783,61.8434
2024-07-10 23:21:51,76,31.8000,967.1657,1.2783,67.9010
2024-07-10 23:22:11,76,31.8000,959.8331,1.2650,65.7515
2024-07-10 23:22:31,76,31.8000,947.2316,1.2422,65.9469
2024-07-10 23:22:51,75,31.8000,956.1279,1.2585,78.4529
2024-07-10 23:23:11,76,31.8000,956.7302,1.2596,67.3148
2024-07-10 23:23:31,76,31.8000,956.7302,1.2596,76.8896
2024-07-10 23:23:51,75,31.8000,957.0329,1.2601,66.9240
2024-07-10 23:24:11,76,31.8000,966.2967,1.2771,64.3837
2024-07-10 23:24:31,76,31.8000,974.1130,1.2914,59.3032
2024-07-10 23:24:51,76,31.8000,988.8449,1.3185,80.0161
2024-07-10 23:25:11,76,31.8000,991.3408,1.3231,71.2229
2024-07-10 23:25:31,76,31.8000,994.0178,1.3279,69.2688
2024-07-10 23:25:51,76,31.8000,996.9251,1.3330,56.5675
2024-07-10 23:26:11,76,31.8000,988.0287,1.3167,67.7056
2024-07-10 23:26:31,76,31.8000,990.7922,1.3217,64.5791
2024-07-10 23:26:51,76,31.8000,987.2037,1.3153,51.8778
2024-07-10 23:27:11,75,31.8000,987.2037,1.3153,70.8321
2024-07-10 23:27:31,76,31.8000,977.9401,1.2983,59.1078
2024-07-10 23:27:51,76,31.8000,973.1672,1.2895,72.1999
2024-07-10 23:28:11,76,31.8000,960.8275,1.2667,88.6139
2024-07-10 23:28:31,76,31.8000,956.8071,1.2594,68.2918
2024-07-10 23:28:51,76,31.8000,966.3737,1.2769,72.1999
2024-07-10 23:29:11,76,31.8000,968.1677,1.2802,75.1310
2024-07-10 23:29:31,76,31.8000,962.3317,1.2698,55.7859
2024-07-10 23:29:51,76,31.8000,960.4797,1.2664,62.8205
2024-07-10 23:30:11,76,31.8000,959.3169,1.2643,55.3951
2024-07-10 23:30:31,76,31.8000,964.3094,1.2734,67.1194
2024-07-10 23:30:51,76,31.8000,961.3296,1.2681,66.9240
2024-07-10 23:31:11,76,31.8000,962.5775,1.2704,68.2918
2024-07-10 23:31:31,76,31.8000,977.3796,1.2978,62.4297
2024-07-10 23:31:51,76,31.8000,985.6107,1.3129,69.2688
2024-07-10 23:32:11,76,31.8000,980.6996,1.3038,78.2575
2024-07-10 23:32:31,76,31.8000,989.9305,1.3208,70.6367
2024-07-10 23:32:51,76,31.8000,996.6779,1.3328,65.5561
2024-07-10 23:33:11,76,31.8000,1011.5862,1.3606,59.3032
2024-07-10 23:33:31,76,31.8000,1026.0068,1.3869,63.6021
2024-07-10 23:33:51,76,31.8000,1025.6864,1.3863,65.7515
2024-07-10 23:34:11,76,31.8000,1043.4683,1.4192,70.6367
2024-07-10 23:34:31,76,31.8000,1049.3093,1.4300,63.4067
2024-07-10 23:34:51,76,31.8000,1039.1794,1.4110,70.0504
2024-07-10 23:35:11,76,31.8000,1044.2880,1.4206,63.4067
2024-07-10 23:35:31,76,31.8000,1053.3226,1.4374,57.9353
2024-07-10 23:35:51,76,31.8000,1050.6802,1.4325,78.2575
2024-07-10 23:36:11,76,31.8000,1055.3855,1.4411,59.4986
2024-07-10 23:36:31,76,31.8000,1045.1825,1.4220,72.3953
2024-07-10 23:36:51,76,31.8000,1038.9392,1.4104,74.3494
2024-07-10 23:37:11,76,31.8000,1033.9642,1.4013,66.9240
2024-07-10 23:37:31,76,31.8000,1025.4479,1.3853,71.8091
2024-07-10 23:37:51,76,31.8000,1019.2931,1.3740,70.6367
2024-07-10 23:38:11,76,31.8000,1017.3944,1.3705,63.2113
2024-07-10 23:38:31,76,31.8000,1008.0751,1.3531,73.9585
2024-07-10 23:38:51,76,31.8000,999.0404,1.3363,90.7634
2024-07-10 23:39:11,76,31.8000,999.6940,1.3375,65.3607
2024-07-10 23:39:31,75,31.8000,1004.3187,1.3461,70.8321
2024-07-10 23:39:51,75,31.8000,1007.5983,1.3522,75.7172
2024-07-10 23:40:11,75,31.8000,1011.8239,1.3600,87.4415
2024-07-10 23:40:31,75,31.8000,1018.4124,1.3720,69.2688
2024-07-10 23:40:51,75,31.8000,1024.4664,1.3833,59.1078
2024-07-10 23:41:11,75,31.8000,1026.0459,1.3862,61.4526
2024-07-10 23:41:31,75,31.8000,1028.2651,1.3903,57.5445
2024-07-10 23:41:51,75,31.8000,1032.8079,1.3987,60.6710
2024-07-10 23:42:11,75,31.8000,1046.1487,1.4238,55.0043
2024-07-10 23:42:31,75,31.8000,1049.8283,1.4306,65.7515
2024-07-10 23:42:51,75,31.8000,1049.1532,1.4294,70.8321
2024-07-10 23:43:11,75,31.8000,1052.2070,1.4351,59.1078
2024-07-10 23:43:31,75,31.8000,1063.4908,1.4565,59.3032
2024-07-10 23:43:51,75,31.8000,1061.8772,1.4535,63.6021
2024-07-10 23:44:11,75,31.8000,1055.1743,1.4410,82.9472
2024-07-10 23:44:31,75,31.8000,1060.4221,1.4508,67.3148
2024-07-10 23:44:51,75,31.8000,1065.3684,1.4599,72.7861
2024-07-10 23:45:11,75,31.8000,1075.1692,1.4785,74.9356
2024-07-10 23:45:31,75,31.8000,1073.7129,1.4757,63.0159
2024-07-10 23:45:51,75,31.8000,1072.3582,1.4732,88.2231
2024-07-10 23:46:11,75,31.8000,1078.6115,1.4850,65.5561
2024-07-10 23:46:31,75,31.8000,1079.3036,1.4863,53.4410
2024-07-10 23:46:51,75,31.8000,1069.6981,1.4680,153.4884
2024-07-10 23:47:11,76,31.8000,1074.9648,1.4778,81.7747
2024-07-10 23:47:31,76,31.8000,1077.5885,1.4827,92.9128
2024-07-10 23:47:51,75,31.8000,1077.9265,1.4833,70.8321
2024-07-10 23:48:11,75,31.8000,1077.9265,1.4833,84.3150
2024-07-10 23:48:31,75,31.8000,1073.9575,1.4757,79.0391
2024-07-10 23:48:51,75,31.8000,1063.3568,1.4558,58.7169
2024-07-10 23:49:11,75,31.8000,1062.0214,1.4533,70.0504
2024-07-10 23:49:31,75,31.8000,1056.4430,1.4427,80.0161
2024-07-10 23:49:51,75,31.8000,1054.0420,1.4382,72.1999
2024-07-10 23:50:11,75,31.8000,1050.7151,1.4320,68.6826
2024-07-10 23:50:31,76,31.8000,1045.4485,1.4222,74.3494
2024-07-10 23:50:51,76,31.3000,1049.1810,1.4292,78.2575
2024-07-10 23:51:11,76,31.3000,1047.5027,1.4261,89.5910
2024-07-10 23:51:31,76,31.3000,1044.5033,1.4205,59.6940
2024-07-10 23:51:51,76,31.3000,1041.0297,1.4139,78.2575
2024-07-10 23:52:11,76,31.3000,1042.3320,1.4163,79.2345
2024-07-10 23:52:31,76,31.3000,1035.9336,1.4046,159.9368
2024-07-10 23:52:51,76,31.3000,1031.3090,1.3960,81.7747
2024-07-10 23:53:11,76,31.3000,1031.6482,1.3966,65.5561
2024-07-10 23:53:31,76,31.3000,1030.0288,1.3936,79.0391
2024-07-10 23:53:51,76,31.3000,1030.9934,1.3954,73.9585
2024-07-10 23:54:11,76,31.3000,1018.6979,1.3727,69.6596
2024-07-10 23:54:31,76,31.3000,1018.3657,1.3721,71.0275
2024-07-10 23:54:51,76,31.3000,1020.3546,1.3758,80.9931
2024-07-10 23:55:11,76,31.3000,1026.3356,1.3871,88.6139
2024-07-10 23:55:31,76,31.3000,1019.3964,1.3744,79.0391
2024-07-10 23:55:51,76,31.3000,1025.4640,1.3856,74.5448
2024-07-10 23:56:11,76,31.3000,1041.5786,1.4161,74.1540
2024-07-10 23:56:31,76,31.3000,1046.4596,1.4254,84.5104
2024-07-10 23:56:51,76,31.3000,1060.6384,1.4521,76.6942
2024-07-10 23:57:11,76,31.3000,1076.4304,1.4821,86.4645
2024-07-10 23:57:31,76,31.3000,1083.6722,1.4953,70.0504
2024-07-10 23:57:51,76,31.3000,1085.6829,1.4991,77.8667
2024-07-10 23:58:11,76,31.3000,1086.0186,1.4997,65.1653
2024-07-10 23:58:31,76,31.3000,1083.8655,1.4956,150.7528
2024-07-10 23:58:51,76,31.3000,1093.8043,1.5139,78.2575
2024-07-10 23:59:11,76,31.3000,1101.3658,1.5281,78.6483
2024-07-10 23:59:31,76,31.3000,1089.8757,1.5062,58.3261
2024-07-10 23:59:51,76,31.8000,1090.9542,1.5082,77.8667
2024-07-11 0:00:11,76,31.8000,1089.8440,1.5061,72.5907
2024-07-11 0:00:31,76,31.8000,1082.1544,1.4913,66.7286
2024-07-11 0:00:51,76,31.8000,1085.8337,1.4982,58.7169
2024-07-11 0:01:11,76,31.8000,1089.6340,1.5053,77.2804
2024-07-11 0:01:31,75,31.8000,1096.2470,1.5178,66.7286
2024-07-11 0:01:51,75,31.8000,1092.7606,1.5113,63.0159
2024-07-11 0:02:11,76,31.8000,1097.6239,1.5204,78.4529
2024-07-11 0:02:31,76,31.8000,1098.3417,1.5218,68.2918
2024-07-11 0:02:51,76,31.8000,1108.6968,1.5416,60.4756
2024-07-11 0:03:11,76,31.8000,1113.1301,1.5501,60.0848
2024-07-11 0:03:31,76,31.8000,1116.8788,1.5574,73.1769
2024-07-11 0:03:51,76,31.8000,1120.8335,1.5649,78.2575
2024-07-11 0:04:11,76,31.8000,1131.6437,1.5856,85.6829
2024-07-11 0:04:31,76,31.8000,1134.5040,1.5911,66.3378
2024-07-11 0:04:51,76,31.8000,1136.6886,1.5953,71.8091
2024-07-11 0:05:11,76,31.8000,1156.2856,1.6333,74.3494
2024-07-11 0:05:31,76,31.8000,1162.1544,1.6446,78.6483
2024-07-11 0:05:51,76,31.8000,1161.0798,1.6426,74.3494
2024-07-11 0:06:11,76,31.8000,1155.9451,1.6327,83.9242
2024-07-11 0:06:31,76,31.8000,1151.1508,1.6234,68.4872
2024-07-11 0:06:51,76,31.8000,1145.9404,1.6134,97.4072
2024-07-11 0:07:11,76,31.8000,1144.1233,1.6099,80.6023
2024-07-11 0:07:31,76,31.8000,1137.8535,1.5978,71.6137
2024-07-11 0:07:51,76,31.8000,1153.4795,1.6285,62.4297
2024-07-11 0:08:11,76,31.8000,1163.5193,1.6482,64.9699
2024-07-11 0:08:31,75,31.8000,1157.8711,1.6369,80.2115
2024-07-11 0:08:51,75,31.8000,1164.0931,1.6491,77.4758
2024-07-11 0:09:11,75,31.8000,1179.4352,1.6791,83.7288
2024-07-11 0:09:31,75,31.8000,1187.6243,1.6949,66.3378
2024-07-11 0:09:51,75,31.8000,1199.0418,1.7172,96.8210
2024-07-11 0:10:11,75,31.8000,1214.6679,1.7479,78.0621
2024-07-11 0:10:31,76,31.8000,1225.6842,1.7693,76.8896
2024-07-11 0:10:51,75,31.8000,1227.8529,1.7735,91.9358
2024-07-11 0:11:11,75,31.8000,1217.0560,1.7521,78.0621
2024-07-11 0:11:31,75,31.8000,1210.3839,1.7390,87.0507
2024-07-11 0:11:51,75,31.8000,1204.2747,1.7271,70.8321
2024-07-11 0:12:11,75,31.8000,1196.9260,1.7127,75.7172
2024-07-11 0:12:31,75,31.8000,1184.8430,1.6890,77.8667
2024-07-11 0:12:51,75,31.8000,1182.1658,1.6837,76.3034
2024-07-11 0:13:11,75,31.8000,1180.1746,1.6798,71.6137
2024-07-11 0:13:31,75,31.8000,1168.9983,1.6577,76.1080
2024-07-11 0:13:51,75,31.8000,1171.8377,1.6633,85.2920
2024-07-11 0:14:11,75,31.8000,1177.8582,1.6750,76.3034
2024-07-11 0:14:31,75,31.8000,1174.1231,1.6678,75.1310
2024-07-11 0:14:51,75,31.8000,1180.3910,1.6801,72.9815
2024-07-11 0:15:11,75,31.8000,1189.2878,1.6975,82.5564
2024-07-11 0:15:31,75,31.8000,1196.2369,1.7111,78.6483
2024-07-11 0:15:51,75,31.8000,1197.3471,1.7133,64.1883
2024-07-11 0:16:11,75,31.8000,1198.1051,1.7147,80.6023
2024-07-11 0:16:31,75,31.8000,1191.9735,1.7028,77.0850
2024-07-11 0:16:51,75,31.8000,1191.5952,1.7020,66.1423
2024-07-11 0:17:11,75,31.8000,1180.6627,1.6806,74.3494
2024-07-11 0:17:31,75,31.8000,1178.7434,1.6768,78.2575
2024-07-11 0:17:51,75,31.8000,1182.8595,1.6848,85.2920
2024-07-11 0:18:11,75,31.8000,1171.0393,1.6618,123.7869
2024-07-11 0:18:31,75,31.8000,1166.6907,1.6532,83.1426
2024-07-11 0:18:51,75,31.8000,1162.0075,1.6440,78.0621
2024-07-11 0:19:11,75,31.8000,1166.9617,1.6536,69.2688
2024-07-11 0:19:31,75,31.8000,1171.6279,1.6628,76.1080
2024-07-11 0:19:51,75,31.8000,1188.0940,1.6954,76.8896
2024-07-11 0:20:11,75,31.8000,1191.1594,1.7014,97.9934
2024-07-11 0:20:31,75,31.8000,1192.6532,1.7043,77.4758
2024-07-11 0:20:51,75,31.8000,1200.1382,1.7190,53.6364
2024-07-11 0:21:11,75,31.8000,1212.6744,1.7440,59.3032
2024-07-11 0:21:31,75,31.8000,1231.1439,1.7803,82.9472
2024-07-11 0:21:51,75,31.8000,1243.4334,1.8048,74.3494
2024-07-11 0:22:11,75,31.8000,1253.4298,1.8246,88.0277
2024-07-11 0:22:31,75,31.8000,1264.5095,1.8468,75.3264
2024-07-11 0:22:51,75,31.8000,1259.0855,1.8361,77.0850
2024-07-11 0:23:11,75,31.8000,1247.1841,1.8124,80.6023
2024-07-11 0:23:31,75,31.8000,1244.1188,1.8064,87.8323
2024-07-11 0:23:51,75,31.8000,1248.7339,1.8154,71.8091
2024-07-11 0:24:11,75,31.8000,1248.3268,1.8146,79.8207
2024-07-11 0:24:31,75,31.8000,1234.2745,1.7867,84.3150
2024-07-11 0:24:51,75,31.8000,1226.0234,1.7702,73.7631
2024-07-11 0:25:11,75,31.8000,1212.9620,1.7442,77.4758
2024-07-11 0:25:31,75,31.8000,1205.2815,1.7289,82.3610
2024-07-11 0:25:51,75,31.8000,1198.5825,1.7155,78.0621
2024-07-11 0:26:11,75,31.8000,1208.0559,1.7342,73.7631
2024-07-11 0:26:31,75,31.8000,1211.6138,1.7412,84.3150
2024-07-11 0:26:51,75,31.8000,1225.2891,1.7683,77.0850
2024-07-11 0:27:11,75,31.8000,1236.8865,1.7915,70.8321
2024-07-11 0:27:31,75,31.8000,1238.9373,1.7956,81.7747
2024-07-11 0:27:51,75,31.8000,1240.4534,1.7986,87.2461
2024-07-11 0:28:11,75,31.8000,1245.7467,1.8091,80.0161
2024-07-11 0:28:31,75,31.8000,1247.2963,1.8121,81.3839
2024-07-11 0:28:51,75,31.8000,1243.8414,1.8054,87.4415
2024-07-11 0:29:11,75,31.8000,1248.8281,1.8154,87.2461
2024-07-11 0:29:31,75,31.8000,1246.3806,1.8105,91.7404
2024-07-11 0:29:51,75,31.8000,1249.2307,1.8162,72.5907
2024-07-11 0:30:11,75,31.8000,1242.9856,1.8037,87.4415
2024-07-11 0:30:31,75,31.8000,1233.3718,1.7844,62.2342
2024-07-11 0:30:51,75,31.8000,1235.8837,1.7894,76.6942
2024-07-11 0:31:11,75,31.8000,1256.8491,1.8316,59.3032
2024-07-11 0:31:31,75,31.8000,1250.3699,1.8187,69.0734
2024-07-11 0:31:51,76,31.8000,1263.6262,1.8452,73.5677
2024-07-11 0:32:11,76,31.8000,1271.4618,1.8607,46.6018
2024-07-11 0:32:31,76,31.8000,1268.5260,1.8547,71.8091
2024-07-11 0:32:51,76,31.8000,1268.9302,1.8556,81.7747
2024-07-11 0:33:11,75,31.8000,1268.5184,1.8547,70.4413
2024-07-11 0:33:31,76,31.8000,1275.1926,1.8681,83.3380
2024-07-11 0:33:51,76,31.8000,1278.8571,1.8754,80.0161
2024-07-11 0:34:11,76,31.8000,1280.5630,1.8789,81.3839
2024-07-11 0:34:31,76,31.8000,1268.3450,1.8540,85.6829
2024-07-11 0:34:51,76,31.8000,1270.7300,1.8587,70.6367
2024-07-11 0:35:11,76,31.8000,1261.4489,1.8400,77.4758
2024-07-11 0:35:31,76,31.8000,1260.2365,1.8376,63.7975
2024-07-11 0:35:51,75,31.8000,1258.1856,1.8335,69.6596
2024-07-11 0:36:11,75,31.8000,1258.5911,1.8343,68.0964
2024-07-11 0:36:31,76,31.8000,1259.8308,1.8368,70.6367
2024-07-11 0:36:51,76,31.8000,1259.4019,1.8359,78.8437
2024-07-11 0:37:11,76,31.8000,1260.6506,1.8384,88.4185
2024-07-11 0:37:31,76,31.8000,1251.1786,1.8195,82.1656
2024-07-11 0:37:51,76,31.8000,1244.3574,1.8060,89.9818
2024-07-11 0:38:11,75,31.8000,1245.1643,1.8076,84.3150
2024-07-11 0:38:31,76,31.8000,1251.8384,1.8210,85.0966
2024-07-11 0:38:51,75,31.8000,1252.2410,1.8218,75.1310
2024-07-11 0:39:11,75,31.8000,1257.2278,1.8318,72.0045
2024-07-11 0:39:31,75,31.8000,1263.0674,1.8435,77.6712
2024-07-11 0:39:51,75,31.8000,1255.4434,1.8284,78.6483
2024-07-11 0:40:11,75,31.8000,1248.3914,1.8142,74.7402
2024-07-11 0:40:31,75,31.8000,1248.8107,1.8151,54.4180
2024-07-11 0:40:51,75,31.8000,1257.8539,1.8331,85.2920
2024-07-11 0:41:11,75,31.8000,1271.0612,1.8596,63.7975
2024-07-11 0:41:31,75,31.8000,1271.0612,1.8596,80.2115
2024-07-11 0:41:51,75,31.8000,1261.9844,1.8414,70.8321
2024-07-11 0:42:11,75,31.8000,1264.4318,1.8463,75.9126
2024-07-11 0:42:31,76,31.8000,1262.3269,1.8421,96.8210
2024-07-11 0:42:51,76,31.8000,1250.1731,1.8179,72.9815
2024-07-11 0:43:11,76,31.8000,1255.7387,1.8289,78.2575
2024-07-11 0:43:31,76,31.8000,1252.5703,1.8226,74.9356
2024-07-11 0:43:51,76,31.8000,1247.6389,1.8128,74.9356
2024-07-11 0:44:11,76,31.8000,1239.7859,1.7971,80.4069
2024-07-11 0:44:31,76,31.8000,1229.7354,1.7769,66.1423
2024-07-11 0:44:51,76,31.8000,1242.5850,1.8029,111.0855
2024-07-11 0:45:11,76,31.8000,1253.3933,1.8246,78.0621
2024-07-11 0:45:31,76,31.8000,1251.3500,1.8205,74.9356
2024-07-11 0:45:51,76,31.8000,1241.3904,1.8008,77.4758
2024-07-11 0:46:11,76,31.8000,1247.2991,1.8124,70.4413
2024-07-11 0:46:31,76,31.8000,1246.8919,1.8116,77.6712
2024-07-11 0:46:51,76,31.8000,1261.9190,1.8418,75.3264
2024-07-11 0:47:11,76,31.8000,1263.5385,1.8450,79.4299
2024-07-11 0:47:31,76,31.8000,1265.1462,1.8482,56.7629
2024-07-11 0:47:51,76,31.8000,1270.0595,1.8580,76.1080
2024-07-11 0:48:11,76,31.8000,1255.2040,1.8280,78.0621
2024-07-11 0:48:31,76,31.8000,1245.5903,1.8087,64.3837
2024-07-11 0:48:51,76,31.8000,1253.9960,1.8256,96.8210
2024-07-11 0:49:11,76,31.8000,1254.7595,1.8271,90.1772
2024-07-11 0:49:31,76,31.8000,1251.9616,1.8216,77.8667
2024-07-11 0:49:51,76,31.8000,1251.5559,1.8208,85.2920
2024-07-11 0:50:11,76,31.8000,1237.7059,1.7929,77.2804
2024-07-11 0:50:31,76,31.8000,1236.8933,1.7913,70.8321
2024-07-11 0:50:51,76,31.8000,1233.3091,1.7842,86.0737
2024-07-11 0:51:11,76,31.8000,1238.0093,1.7937,71.8091
2024-07-11 0:51:31,76,31.8000,1249.7366,1.8173,81.5793
2024-07-11 0:51:51,76,31.8000,1252.5763,1.8229,61.0618
2024-07-11 0:52:11,76,31.8000,1237.8796,1.7936,75.1310
2024-07-11 0:52:31,76,31.8000,1241.3856,1.8005,67.5102
2024-07-11 0:52:51,76,31.8000,1239.4308,1.7967,80.9931
2024-07-11 0:53:11,76,31.8000,1248.7119,1.8154,76.8896
2024-07-11 0:53:31,76,31.8000,1248.7119,1.8154,89.7864
2024-07-11 0:53:51,76,31.8000,1254.9572,1.8279,64.5791
2024-07-11 0:54:11,76,31.8000,1253.7885,1.8256,82.1656
2024-07-11 0:54:31,76,31.8000,1243.7752,1.8055,95.0623
2024-07-11 0:54:51,76,31.8000,1227.3816,1.7728,71.8091
2024-07-11 0:55:11,76,31.8000,1218.6982,1.7557,82.3610
2024-07-11 0:55:31,76,31.8000,1231.2346,1.7806,73.9585
2024-07-11 0:55:51,76,31.8000,1228.4978,1.7752,77.8667
2024-07-11 0:56:11,76,31.8000,1224.6939,1.7678,85.6829
2024-07-11 0:56:31,76,31.8000,1214.6058,1.7475,71.8091
2024-07-11 0:56:51,75,31.8000,1216.1958,1.7506,76.6942
2024-07-11 0:57:11,75,31.8000,1203.2786,1.7250,76.8896
2024-07-11 0:57:31,75,31.8000,1205.6287,1.7296,76.1080
2024-07-11 0:57:51,75,31.8000,1204.8337,1.7280,79.4299
2024-07-11 0:58:11,75,31.8000,1201.4661,1.7215,80.7977
